"Employee ID,Last Name,First Name,Date of Hire,Date of Birth,Age,Gender,Rating,Years of Service,Vacation Days,Units Made,Units Rejected,Days Absent ,Department,Salary"
"116083,Lum,Richard,31614,23349,56.3506849315068,F,E,33.8191780821918,30,10253,1190,1,6008,29000"
"114311,Lutterman,Janene,28363,19527,66.8219178082192,M,E,42.7260273972603,30,19671,2908,4,4302,43000"
"117615,Lyon,Robert,31090,19566,66.7150684931507,F,A,35.2547945205479,30,19632,2902,4,4312,85000"
"110448,Lysaker,Jenny,36809,26343,48.1479452054795,F,D,19.586301369863,15,19165,2419,4,6008,46000"
"113013,Madrid,Neva,34742,18499,69.6383561643836,M,A,25.2493150684931,25,20685,3070,4,4308,45000"
"112905,Maffei,John,34815,27918,43.8328767123288,F,E,25.0493150684932,25,11395,1344,4,5894,95000"
"107256,Mangione,Darlene,39304,28585,42.0054794520548,M,A,12.7506849315069,10,10737,1318,1,4370,57000"
"112666,Martin,Clay,37682,28022,43.5479452054795,F,D,17.1945205479452,15,11292,1487,4,5894,52000"
"119921,Martin,Mindy,36790,26148,48.6821917808219,F,A,19.6383561643836,15,13140,1703,4,4305,89000"
"106036,Martinez,Sandra,31002,20420,64.3753424657534,F,C,35.4958904109589,30,18790,2799,4,4370,85000"
"105560,Marton,Nina,35699,22159,59.6109589041096,M,D,22.627397260274,20,17075,2492,0,4370,39000"
"103352,Masters,Steve,33324,23578,55.7232876712329,M,E,29.1342465753425,25,15675,2268,1,4302,99000"
"109515,Matey,Michael,36880,26176,48.6054794520548,M,D,19.3917808219178,15,13113,1859,1,4305,91000"
"102388,Matthews,Joseph,36204,19573,66.6958904109589,F,E,21.2438356164384,20,18572,1010,5,6005,62000"
"107997,Mayon,Sandra,36200,23913,54.8054794520548,F,C,21.2547945205479,20,15345,2136,4,6004,46000"
"110896,McAskill-White,Katie,32801,17979,71.0630136986301,M,D,30.5671232876712,30,21198,3152,4,4308,47000"
"108721,McCann,Thom,35592,24183,54.0657534246575,F,A,22.9205479452055,20,19173,2811,5,6008,86000"
"108054,Mccleskey,Reina,33575,25106,51.5369863013699,F,E,28.4465753424658,25,14168,1947,4,4509,37000"
"100169,McCormick,Nikki,35932,23607,55.6438356164384,F,C,21.9890410958904,20,19666,1207,5,6008,82000"
"118789,Mcdevitt,Beckie,30837,21255,62.0876712328767,F,D,35.9479452054794,30,19487,1692,0,6008,44000"
"103510,Mcgarrity,Susann,36721,27558,44.8191780821918,F,D,19.827397260274,15,11750,1640,3,4302,56000"
"106309,McGinn,Fidelma,37826,25718,49.8602739726027,M,B,16.8,15,19753,1354,2,6007,96000"
"100070,Mcnaught,Xavier,36172,26552,47.5753424657534,M,E,21.3315068493151,20,12742,1799,3,4308,27000"
"111935,Mendlen,David,35072,25368,50.8191780821918,M,A,24.3452054794521,20,13910,1986,3,4509,68000"
"105980,Meng,Jessup,32736,24596,52.9342465753425,M,A,30.7452054794521,30,14965,2149,4,6008,74000"
"118449,Mentzer,Virgil,37522,26987,46.3835616438356,F,A,17.6328767123288,15,12313,1731,1,4509,66000"
"102391,Meyer,Deanna,39623,26228,48.4630136986301,F,E,11.8767123287671,10,13062,1850,0,4302,94000"
"119916,Miksovsky,Jan,38112,26097,48.8219178082192,M,D,16.0164383561644,15,13191,1871,1,4305,97000"
"101475,Miller,Geof,28434,18831,68.7287671232877,M,A,42.5315068493151,30,20357,2778,1,4509,64000"
"103869,Miller,Frank,35925,20545,64.0328767123288,M,C,22.0082191780822,20,18667,2587,5,5894,86000"
"108447,Miller,Eric,35190,25785,49.6767123287671,F,D,24.0219178082192,20,13498,1920,3,4365,50000"
"117322,Mintz,Patti,33658,24483,53.2438356164384,F,E,28.2191780821918,25,14783,1886,5,4509,79000"
"111873,Mitchell,Linda,36302,23233,56.6684931506849,F,B,20.9753424657534,20,16016,2243,4,4509,62000"
"119550,Mitchell,Heather,37595,28316,42.7424657534247,F,A,17.4328767123288,15,16254,1602,1,6005,81000"
"101493,Mizrahi,Jenell,33056,22808,57.8328767123288,M,B,29.8684931506849,25,16435,2230,4,4305,69000"
"105949,Mollerup,Jonathan,32917,19007,68.2465753424657,F,C,30.2493150684931,30,20184,2750,1,4509,72000"
"102210,Morgan,Louise,32805,22017,60,F,E,30.5561643835616,30,17215,2515,4,4372,56000"
"112092,Moris,Marylou,35668,27592,44.7260273972603,M,D,22.7123287671233,20,11716,1475,4,4370,74000"
"118365,Morris,Jon,35479,21487,61.4520547945205,F,D,23.2301369863014,20,17738,2359,5,6004,79000"
"111061,Moseley,Julia,36794,27533,44.8876712328767,M,E,19.627397260274,15,11774,1484,4,4370,64000"
"102565,Mughal,Solomon,35394,26930,46.5397260273973,M,A,23.4630136986301,20,12369,1740,3,5894,86000"
"110498,Munson,Stuart,41170,28795,41.4301369863014,M,A,7.63835616438356,10,10530,1445,3,4308,44000"
"109344,Muth,Edmund,37647,28097,43.3424657534247,F,E,17.2904109589041,15,11218,1768,2,4509,94000"
"100611,Nagata,Suanne,30878,21073,62.586301369863,M,A,35.8356164383562,30,19071,1265,4,6007,45000"
"115179,Nakagawa,Martin,36583,18739,68.9808219178082,F,D,20.2054794520548,20,19308,2539,4,6008,56000"
"103496,Nappi,Evie,27353,18188,70.4904109589041,M,A,45.4931506849315,30,20991,3332,1,4370,100000"
"109572,Nash,Mike,34922,25906,49.3452054794521,F,A,24.7561643835616,20,13379,1901,3,4308,84000"
"117939,Nay,Lorraine,31751,24335,53.6493150684932,M,E,33.4438356164384,30,14929,2181,3,6004,66000"
"101882,Nelson,Stephen,39693,28822,41.3561643835616,F,A,11.6849315068493,10,10503,1441,3,4509,47000"
"109102,Niikkonen,Donna,36558,23968,54.6547945205479,F,D,20.2739726027397,20,15291,2420,0,4370,25000"
"109509,Nikore,Simi,38440,26773,46.9698630136986,M,C,15.1178082191781,15,12524,1764,1,4305,62000"
"107648,Nixon,Toby,29778,18635,69.2657534246575,F,D,38.8493150684931,30,20551,2889,1,4509,37000"
"104592,Norman,Laura,31124,19610,66.5945205479452,M,E,35.1616438356164,30,19589,2735,5,4305,66000"
"113664,OÆBrien,Tim,36701,20126,65.1808219178082,M,D,19.8821917808219,15,19080,2733,0,4302,26000"
"112425,OÆHara,Robert,34388,19488,66.9287671232877,F,E,26.2191780821918,25,19709,2754,0,6004,78000"
"115972,OÆMelia,Erin,39106,26522,47.6575342465753,M,A,13.2931506849315,10,12772,1804,3,4302,36000"
"110946,Oberg,Bruce,37581,25224,51.213698630137,F,A,17.4712328767123,15,14052,1849,4,4370,49000"
"111125,Ogisu,Fukiko,36494,18439,69.8027397260274,M,E,20.4493150684931,20,20744,3080,1,4509,34000"
"115021,Opdyche,Thomas,36098,26910,46.5945205479452,M,A,21.5342465753425,20,12389,1663,4,6004,68000"
"112525,Orman,Tad,31447,19035,68.1698630136986,M,A,34.2767123287671,30,16167,2804,4,6007,51000"
"108338,Ory,Samuel,34635,25985,49.1287671232877,F,C,25.5424657534247,25,13301,1889,3,4509,60000"
"100763,Ota,Lani,34937,25540,50.3479452054795,F,D,24.7150684931507,20,13740,1799,4,4365,92000"
"115045,Pak,Jae,35494,25037,51.7260273972603,M,D,23.1890410958904,20,14236,2038,3,4312,97000"
"100856,Paper,Anne,35932,23607,55.6438356164384,F,E,21.9890410958904,20,15647,2104,4,4305,82000"
"110581,Pappas,Latricia,33705,26604,47.4328767123288,F,A,28.0904109589041,25,20805,2027,1,6008,59000"
"115058,Pardi,William,29699,18818,68.7643835616438,M,E,39.0657534246575,30,20370,3020,1,4302,41000"
"105244,Parsons,Beth,31064,20438,64.3260273972603,F,D,35.3260273972603,30,18772,2604,0,4509,36000"
"117595,Patten,Michael,35278,20210,64.9506849315069,M,C,23.7808219178082,20,18997,3013,3,5894,31000"
"110294,Pegues,Shanita,34968,18143,70.613698630137,F,E,24.6301369863014,20,13755,1932,3,6007,58000"
"115258,Penn,Daniel,33222,24155,54.1424657534247,M,D,29.413698630137,25,15106,2177,3,4302,53000"
"103525,Penrod,Charity,39681,26550,47.5808219178082,F,D,11.7178082191781,10,19683,2728,5,6006,35000"
"102086,Perera,Jonathan,28391,18120,70.6767123287671,M,E,42.6493150684932,30,21058,2970,1,4370,26000"
"105071,Perry,David,35215,21827,60.5205479452055,M,D,23.9534246575342,20,17402,2545,4,4302,77000"
"103236,Philips,Carol,36700,23443,56.0931506849315,F,E,19.8849315068493,15,15808,2290,1,4302,97000"
"116016,Phua,Meng,32131,19513,66.8602739726027,F,A,32.4027397260274,30,19685,2910,4,4372,42000"
"118981,Piira,Jeffrey,36018,23810,55.0876712328767,M,A,21.7534246575342,20,15446,2232,3,4305,86000"
"111533,Pinnix,Dina,31382,20373,64.5041095890411,F,A,34.4547945205479,30,14435,1210,0,6006,58000"
"114430,Plata,Thu,36880,26176,48.6054794520548,M,E,19.3917808219178,15,17815,2885,0,6008,91000"
"117354,Player,Trent,37726,27523,44.9150684931507,M,E,17.0739726027397,15,19306,2854,5,6006,79000"
"113480,Poland,Carole,35153,27199,45.8027397260274,F,E,24.1232876712329,20,12104,1537,1,4509,45000"
"103197,Porzuczek,Peter,35578,22373,59.0246575342466,M,A,22.958904109589,20,16864,2219,5,4305,28000"
"103103,Preston,Chris,36637,19732,66.2602739726027,F,D,20.0575342465753,20,19469,2876,4,4305,53000"
"117945,Price,Jeff,37514,28368,42.6,M,B,17.6547945205479,15,10951,1273,1,4370,89000"
"112023,Purcell,Sean,33045,22223,59.4356164383562,M,B,29.8986301369863,25,17012,2695,0,4370,34000"
"111034,Pyron,Maxwell,29445,20601,63.8794520547945,M,C,39.7616438356164,30,12818,2658,4,6005,78000"
"106203,Raddatz,Rick,36827,22923,57.5178082191781,M,C,19.5369863013699,15,16321,2372,4,4302,73000"
"103756,Ralls,Kim,35512,23944,54.7205479452055,F,E,23.1397260273973,20,15314,2211,3,4372,52000"
"119066,Ramirez,Francisco,32948,24269,53.8301369863014,M,D,30.1643835616438,30,14994,2160,0,5894,32000"
"100427,Randall,Tristan,36592,22920,57.5260273972603,M,A,20.1808219178082,20,16324,2372,4,4372,73000"
"111419,Randall,Joshua,31942,22246,59.372602739726,F,D,32.9205479452055,30,16989,2399,4,4509,42000"
"117295,Randall,Cynthia,31774,20414,64.3917808219178,M,E,33.3808219178082,30,18796,2768,4,4509,43000"
"117916,Ream,Rogelio,34121,24326,53.6739726027397,M,C,26.9506849315068,25,10209,1884,5,6007,33000"
"109892,Reid,Mike,36200,27544,44.8575342465753,M,A,21.2547945205479,20,11764,1643,3,5894,52000"
"103084,Reiter,Tsvi,36279,26455,47.841095890411,M,E,21.0383561643836,20,12838,1815,3,4312,63000"
"100902,Ricard,Ardis,38205,26477,47.7808219178082,M,C,15.7616438356164,15,11009,1910,5,6007,37000"
"118463,Richards,David,36792,25369,50.8164383561644,M,A,19.6328767123288,15,13909,1826,4,4509,88000"
"105471,Richardson,Miles,34562,21856,60.441095890411,M,D,25.7424657534247,25,17374,2300,5,4370,46000"
"111058,Ristow,Kyong,33712,19634,66.5287671232877,M,A,28.0712328767123,25,19862,1700,5,6005,39000"
"115337,Robnett,Alana,28214,18784,68.8575342465753,F,E,43.1342465753425,30,13651,2068,1,6008,33000"
"103858,Rodela,Deangelo,36475,21593,61.1616438356164,M,D,20.5013698630137,20,10156,1775,4,6005,65000"
"108722,Rodman,John,36243,27399,45.2547945205479,M,C,21.1369863013699,20,11907,1878,2,5894,29000"
"108470,Romanowsky,Claus,30439,18176,70.5232876712329,M,D,37.0383561643836,30,21003,3121,1,5894,34000"
"101984,Rone,Vernetta,32266,24902,52.0958904109589,F,D,32.0328767123288,30,14771,2011,2,6007,39000"
"104155,Rossell,Tenisha,36339,27413,45.2164383561644,F,D,20.8739726027397,20,14696,2458,1,6007,34000"
"111879,Rota,Shakira,29004,21283,62.0109589041096,F,C,40.9698630136986,30,15459,1984,5,6007,47000"
"111018,Rothenberg,Erica,36324,27114,46.0356164383562,M,E,20.9150684931507,20,12188,1711,1,4509,74000"
"119586,Rounthwaite,Robert,29837,20462,64.2602739726027,M,A,38.6876712328767,30,18749,2760,0,4365,44000"
"103611,Routon,Quinn,28535,19682,66.3972602739726,M,C,42.2547945205479,30,17274,1461,1,6008,77000"
"113348,Rudd,Darlene,34297,25018,51.7780821917808,F,A,26.4684931506849,25,14255,2041,3,4367,72000"
"119371,Sacksteder,Lane,35375,26006,49.0712328767123,M,D,23.5150684931507,20,11479,1597,3,4312,87000"
"111214,Sakata,Alexandra,35701,20509,64.1315068493151,M,A,22.6219178082192,20,14416,1248,4,6008,50000"
"111752,Sam,Raymond,36542,21987,60.0821917808219,M,D,20.3178082191781,20,17244,2520,1,4367,43000"
"113660,Samarawickrama,Prasanna,34666,18300,70.1835616438356,F,E,25.4575342465753,25,20881,3021,4,4305,64000"
"116598,Sandberg,Mikael,28357,19125,67.9232876712329,M,A,42.7424657534247,30,20067,2971,1,4302,83000"
"103359,Sax,Jenny,35436,25721,49.8520547945205,F,A,23.3479452054795,20,10680,1469,3,4365,88000"
"113807,Scally,Ardisa,29167,20396,64.441095890411,M,C,40.5232876712329,30,20123,1572,0,6005,34000"
"118320,Scannell,Michaela,35942,21485,61.4575342465753,M,E,21.9616438356164,20,17740,2599,4,5894,69000"
"101641,Schare,Gary,36583,18739,68.9808219178082,F,A,20.2054794520548,20,20448,2792,5,4305,56000"
"115065,Schatz,Bethany,34502,22979,57.3643835616438,M,D,25.9068493150685,25,16266,2395,3,4509,96000"
"103297,Schleger,Yvonne,35893,22858,57.6958904109589,F,C,22.0958904109589,20,16385,2222,0,4303,76000"
"113939,Schneider,Dahlia,31614,23349,56.3506849315068,F,D,33.8191780821918,30,15901,2305,4,4306,29000"
"118219,Schõfer,Christina,36411,18696,69.0986301369863,M,E,20.6767123287671,20,20490,3039,4,4305,72000"
"109741,Schuld,Hailey,35766,26021,49.0301369863014,M,C,22.4438356164384,20,10929,2338,0,6006,44000"
"118983,Schuldt,Susanne,39681,26550,47.5808219178082,F,D,11.7178082191781,10,12744,1560,0,4302,35000"
"104820,Schulte,Scot,36007,21588,61.1753424657534,M,E,21.7835616438356,20,17638,2583,1,4368,57000"
"101135,Schumann,Ingo,35404,21378,61.7506849315068,M,A,23.4356164383562,20,17845,2536,4,4308,73000"
"114531,Seamans,Margo,30880,18783,68.8602739726027,M,A,35.8301369863014,30,20405,2865,0,4303,43000"
"110439,Seeley,Carolyn,36172,28757,41.5342465753425,F,E,21.3315068493151,20,10567,1371,3,6002,86000"
"107481,Seidenspinner,Peter,31620,22397,58.958904109589,M,A,33.8027397260274,30,14318,2051,3,4308,36000"
"114719,Seidl,Birgit,38520,26915,46.5808219178082,F,D,14.8986301369863,10,12384,1582,4,4509,81000"
"112497,Shapiro,Molly,38404,27845,44.0328767123288,F,C,15.2164383561644,15,11467,1627,3,4304,53000"
"117455,Shaughnnessy,Kevin,31382,20373,64.5041095890411,M,D,34.4547945205479,30,18836,2774,4,4302,58000"
"104445,Shelly,Daniel,32240,20667,63.6986301369863,M,E,32.1041095890411,30,18546,2728,4,5894,61000"
"105650,Sherman,Megan,35397,18678,69.1479452054794,F,B,23.4547945205479,20,20508,3042,4,4308,93000"
"116582,Shouse,Frankie,31210,21006,62.7698630136986,M,A,34.9260273972603,30,16603,1390,4,6005,57000"
"112225,Silverberg,Beth,28535,19682,66.3972602739726,F,B,42.2547945205479,30,19518,2723,5,4305,77000"
"116789,Simon,Britta,34748,20329,64.6246575342466,F,C,25.2328767123288,25,18880,2781,0,4302,91000"
"114220,Simpson,David,32185,21939,60.213698630137,M,E,32.2547945205479,30,17292,2447,4,4509,80000"
"117380,Slaybaugh,Armanda,38402,28776,41.4821917808219,F,D,15.2219178082192,15,19990,1560,1,6006,82000"
"110283,Slichter,Monte,33394,18957,68.3835616438356,M,D,28.9424657534247,25,20233,2998,4,4365,77000"
"112315,Slough,Casandra,38112,26097,48.8219178082192,F,B,16.0164383561644,15,20964,1346,1,6008,97000"
"110522,Small,Tony,35768,27605,44.6904109589041,M,D,22.4383561643836,20,11703,1846,0,4509,98000"
"103982,Smith,Denise,37152,27838,44.0520547945206,M,A,18.6465753424658,15,11474,1596,3,4302,31000"
"107915,Smith,Neil,32573,22801,57.8520547945205,F,E,31.1917808219178,30,16442,2423,0,4370,93000"
"110104,Smith,Jeff,34218,21939,60.213698630137,F,A,26.6849315068493,25,17292,2447,4,4370,63000"
"112496,Smith,Samantha,35066,24972,51.9041095890411,M,A,24.3616438356164,20,14300,2048,3,4372,89000"
"113065,Smith,James,33495,23781,55.1671232876712,M,E,28.6657534246575,25,15475,2076,4,6004,69000"
"111921,Sornsin,Bill,36555,23438,56.1068493150685,M,D,20.2821917808219,20,15813,2323,3,4509,30000"
"107499,Spencer,Philomina,34931,26251,48.4,M,C,24.7315068493151,20,13039,1847,3,4372,34000"
"119215,Spilman,Keturah,31124,19610,66.5945205479452,F,D,35.1616438356164,30,16172,1828,3,6008,66000"
"118597,Stake,Ingrid,37099,28540,42.1287671232877,F,D,18.7917808219178,15,19585,2818,0,6005,74000"
"105069,Stein,Adam,31082,21301,61.9616438356164,M,D,35.2767123287671,30,17921,2628,4,5894,51000"
"109154,Steiner,Alan,33423,18204,70.4465753424657,M,E,28.8630136986301,25,20976,3117,4,4302,33000"
"119841,Stenerson,Derik,37726,27523,44.9150684931507,M,A,17.0739726027397,15,11784,1646,3,4302,79000"
"106397,Stewart,Jim,35034,22276,59.2904109589041,M,A,24.4493150684931,20,16959,2474,4,4308,70000"
"103574,Streight,Beaulah,32427,18421,69.8520547945206,F,E,31.5917808219178,30,19637,2857,0,6008,42000"
"111542,Suman,Kaitlyn,34719,21248,62.1068493150685,F,A,25.3123287671233,25,12018,2973,0,6007,63000"
"108519,Sun,Nate,33769,19310,67.4164383561644,M,A,27.9150684931507,25,19885,2862,0,6004,54000"
"111575,Sutton,Brad,36513,21388,61.7232876712329,M,D,20.3972602739726,20,17835,2614,4,4308,83000"
"100950,Swarey,Sharen,34748,20329,64.6246575342466,F,E,25.2328767123288,25,13156,1622,0,6006,91000"
"111217,Szymanski,Shelly,35766,26021,49.0301369863014,F,D,22.4438356164384,20,13266,1883,0,4302,44000"
"119744,Theodore,Stuart,28682,19273,67.5178082191781,M,E,41.8520547945205,30,19921,2948,4,4308,67000"
"102245,Thomas,Stephen,33438,21648,61.0109589041096,M,A,28.8219178082192,25,17579,2333,5,4370,57000"
"119458,Thorson,John,35168,25412,50.6986301369863,M,A,24.0821917808219,20,13866,1979,0,4302,64000"
"114018,Thurman,Paula,36339,27413,45.2164383561644,F,E,20.8739726027397,20,11893,1663,3,4302,34000"
"111028,Tiano,Mike,31579,21199,62.241095890411,M,A,33.9150684931507,30,18022,2857,1,4302,30000"
"109785,Tibbott,Diane,35764,22109,59.7479452054795,F,D,22.4493150684931,20,17124,2500,4,4367,73000"
"107751,Tiedt,Danielle,34121,24326,53.6739726027397,F,C,26.9506849315068,25,14937,2363,2,4302,33000"
"103335,Tippett,John,33605,21663,60.9698630136986,M,D,28.3643835616438,25,17564,2571,1,4302,67000"
"117876,Tisher,Noble,31632,20050,65.3890410958904,M,E,33.7698630136986,30,11525,2575,2,6005,28000"
"114345,Tjarnberg,Susan,29448,19133,67.9013698630137,F,E,39.7534246575342,30,20059,3183,1,5894,48000"
"107592,Tobey,Chris,33964,22744,58.0082191780822,M,D,27.3808219178082,25,16498,2320,0,4370,81000"
"109210,Tratt,Adam,32138,18897,68.5479452054795,M,E,32.3835616438356,30,20292,3007,1,4302,89000"
"106091,Turner,Catherine,28451,20661,63.7150684931507,F,A,42.4849315068493,30,18552,2761,4,4305,49000"
"110798,Valentine,Holly,32736,24596,52.9342465753425,M,A,30.7452054794521,30,14671,1948,4,4305,74000"
"111089,VanDam,Tanya,33915,19787,66.1095890410959,F,E,27.5150684931507,25,19414,2707,1,5894,42000"
"100914,Vankeuren,Blanch,28430,18862,68.6438356164384,F,D,42.5424657534247,30,20771,1392,3,6007,68000"
"112970,Vanwagoner,Yi,36018,23810,55.0876712328767,M,E,21.7534246575342,20,19053,1749,3,6008,86000"
"102607,Vargas,Garrett,31070,20750,63.4712328767123,M,A,35.3095890410959,30,18464,2715,4,4308,94000"
"106856,Vasse,Wendy,28996,18620,69.3068493150685,F,D,40.9917808219178,30,20565,2891,1,4370,52000"
"107019,Vega,Trudie,36713,22935,57.4849315068493,F,B,19.8493150684932,15,11782,1335,5,6008,29000"
"115775,Verboort,Kevin,37628,28180,43.1150684931507,M,C,17.3424657534247,15,11136,1382,4,4308,76000"
"107045,Vernhes,Laurent,31059,23495,55.9506849315068,M,D,35.3397260273973,30,15757,2282,4,4308,53000"
"112393,Vinson,Nicolasa,35893,22858,57.6958904109589,F,B,22.0958904109589,20,17467,1422,2,6007,76000"
"115132,Volz,Chantal,33960,18354,70.0356164383562,F,B,27.3917808219178,25,17903,1579,4,6005,54000"
"108672,Vong,William,31850,18045,70.8821917808219,M,E,33.172602739726,30,21132,3142,4,4372,32000"
"103377,Voss,Florian,32845,20457,64.2739726027397,M,D,30.4465753424658,30,18753,2601,5,6004,29000"
"113773,Votava,Michelle,33586,20902,63.0547945205479,F,C,28.4164383561644,25,18315,2691,4,4308,84000"
"102006,Waite,Connie,30902,22265,59.3205479452055,F,D,35.7698630136986,30,15890,2143,4,4308,39000"
"114009,Walton,Bryan,30780,19363,67.2712328767123,M,E,36.1041095890411,30,19832,2966,0,4509,84000"
"113274,Washburn,Dale,35718,26502,47.7123287671233,M,D,22.5753424657534,20,12791,1807,3,5894,58000"
"116496,Waxman,Peter,38321,27890,43.9095890410959,M,E,15.4438356164384,15,11422,1428,4,6003,26000"
"119621,Weems,Jeffrey,36846,18677,69.1506849315068,M,A,19.4849315068493,15,20509,3074,0,6004,39000"
"111680,West,Paul,33973,26024,49.0219178082192,M,A,27.3561643835616,25,13263,1643,4,4303,68000"
"119643,Westendorf,Merilyn,31772,19268,67.5315068493151,F,A,33.386301369863,30,14124,1907,4,6008,93000"
"102442,Wheatley,Ada,34302,23860,54.9506849315068,F,D,26.4547945205479,25,10895,1740,3,6005,57000"
"101390,Wheeler,Wendy,30878,21073,62.586301369863,F,E,35.8356164383562,30,18146,2664,1,4302,45000"
"105479,White,Bagheera,35524,22575,58.4712328767123,F,D,23.1068493150685,20,16664,2347,4,4308,45000"
"112232,White,Elizabeth,38516,27824,44.0904109589041,F,C,14.9095890410959,10,11487,1598,3,4312,85000"
"113045,White,Suki,35442,26384,48.0356164383562,F,A,23.3315068493151,20,12908,1746,4,4370,53000"
"111055,Whitham,Avery,36411,18696,69.0986301369863,M,B,20.6767123287671,20,11563,2936,3,6008,72000"
"110662,Wickersham,Birdie,39623,26228,48.4630136986301,F,A,11.8767123287671,10,12668,2735,3,6006,94000"
"100275,Williams,Thomas,36594,27658,44.5452054794521,M,D,20.1753424657534,20,11651,1385,4,4308,90000"
"101156,Wilson,Kathryn,39262,27771,44.2356164383562,M,E,12.8657534246575,10,11540,1639,3,4305,89000"
"104824,Wilson,James,36141,27272,45.6027397260274,F,B,21.4164383561644,20,12032,1686,3,4308,43000"
"104969,Winchester,Marlys,33423,18204,70.4465753424657,M,D,28.8630136986301,25,11319,2702,0,6006,33000"
"111095,Winder,Anderson,36790,26148,48.6821917808219,M,A,19.6383561643836,15,18759,2918,4,6008,89000"
"103531,Winnie,Lovie,36063,26944,46.5013698630137,F,E,21.6301369863014,20,17131,1793,4,6008,26000"
"114920,Wolfe-Hellene,Marta,32266,24902,52.0958904109589,F,B,32.0328767123288,30,14369,2060,0,4302,39000"
"110368,Wood,John,38329,28434,42.4191780821918,M,C,15.4219178082192,15,10886,1262,0,4509,57000"
"118536,Woodham,Guy,38463,28453,42.3671232876712,M,A,15.0547945205479,15,12674,1197,5,6008,100000"
"106276,Yim,Kevin,38381,28445,42.3890410958904,M,E,15.2794520547945,15,10875,1500,3,4302,41000"
"116768,Yoshida,Kim,35500,24685,52.6904109589041,F,D,23.172602739726,20,14583,2094,0,4302,99000"
"107846,Young,Rob,32240,21518,61.3671232876712,M,D,32.1041095890411,30,17707,2514,4,4372,84000"
"117133,Young,Jonathan,35161,27351,45.386301369863,M,E,24.1013698630137,20,11954,1513,4,4509,39000"
"112091,Yukish,Gary,36809,26343,48.1479452054795,M,A,19.586301369863,15,12948,1752,1,4305,46000"
"118557,Zambroski,Ray,38070,28285,42.827397260274,M,A,16.1315068493151,15,11033,1286,4,4302,56000"
"106719,Zimprich,Karin,37603,26729,47.0904109589041,F,E,17.4109589041096,15,12567,1691,4,4372,32000"
"109795,Zuvela,Leonard,33887,22718,58.0794520547945,M,A,27.5917808219178,25,16523,2404,4,4308,73000"
